import_offset,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,keywords,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
1653,"8 Woodstock Street, London, W1C 2AB",West End,12.0,6.5,TV;Big screen,pub: 14;one: 7;bar: 7;good: 5;place: 4;time: 4;nice: 4;area: 4;friendly: 4;staff: 4;small: 4;like: 3;little: 3;well: 3;smallest: 3,1498831082,51.5140805679668,-0.147036749200974,The Spread Eagle,[],Bond Street;Oxford Circus;Marble Arch,Cities of London and Westminster,W1C 2AB,14738,http://www.beerintheevening.com/pubs/s/14/14738/Spread_Eagle/Marylebone,
1654,"23 Orchard Street, Marylebone, London, W1H 6HL",Marylebone High Street,,,,,1498831082,51.514927045093,-0.154525749025431,RubyLo,[],Marble Arch;Bond Street;Baker Street,Cities of London and Westminster,W1H 6HL,36146,http://www.beerintheevening.com/pubs/s/36/36146/RubyLo/Marylebone,
1655,"71 Marylebone High Street, London, W1U 5JN",Marylebone High Street,,,Quiz machines;Food served,pub: 22;staff: 18;good: 16;place: 14;bar: 14;nice: 12;food: 11;really: 8;bit: 8;get: 7;like: 7;im: 7;service: 7;well: 6;busy: 6,1498831082,51.5215160400871,-0.152082781481358,The Prince Regent,[],Baker Street;Regent's Park;Great Portland Street,Cities of London and Westminster,W1U 5JN,859,http://www.beerintheevening.com/pubs/s/85/859/Prince_Regent/Marylebone,
1656,"71 Wigmore Street, Marylebone, London, W1U 1QB",Marylebone High Street,,,Quiz night;Food served;Sunday roast;Real ale;Function room for hire;Disabled access,pub: 48;good: 41;bar: 33;one: 18;area: 18;decent: 18;place: 17;food: 17;nice: 17;ales: 16;would: 15;staff: 15;nicholsons: 14;go: 14;street: 13,1498831082,51.5159098386083,-0.150695444985979,The Pontefract Castle,[],Bond Street;Marble Arch;Oxford Circus,Cities of London and Westminster,W1U 1QB,853,http://www.beerintheevening.com/pubs/s/85/853/Pontefract_Castle/Marylebone,
1657,"51 Upper Berkeley Street, London, W1H 7PP",Bryanston and Dorset Square,,,Live music;Fruit machines;Food served;12-3 / 6-9 Fri-Sat);Real ale;Outside seating;Dogs allowed;Credit cards accepted;Function room for hire,pub: 40;good: 24;beer: 16;pint: 14;badger: 14;little: 11;food: 11;bar: 10;nice: 10;outside: 9;arms: 9;friendly: 8;like: 8;place: 8;visit: 8,1498831082,51.5152469777021,-0.160580538746981,The Masons Arms,[],Marble Arch;Bond Street;Marylebone,Cities of London and Westminster,W1H 7PP,7133,http://www.beerintheevening.com/pubs/s/71/7133/Masons_Arms/Marylebone,
1658,"6 Daventry Street, London, NW1 5NX",Church Street,,,Sky TV,den: 1;bit: 1;weekends: 1;closed: 1;villians: 1,1498831082,51.5214114335918,-0.167193497399392,The Phoenix,[],,Westminster North,NW1 5NX,5168,http://www.beerintheevening.com/pubs/s/51/5168/Phoenix/Marylebone,
1659,"58 Crawford St, Marylebone, London, W1H 4NA",Bryanston and Dorset Square,,,TV;Outside seating,food: 5;great: 4;good: 3;beer: 2;minutes: 2;place: 2;outside: 2;pub: 2;drinks: 2;pricey: 2;closed: 2;ok: 2;though: 2;two: 2;staff: 2,1498831082,51.5192014228016,-0.163880547121537,Occo,[],Marylebone;Edgware Road;Baker Street,Cities of London and Westminster,W1H 4NA,881,http://www.beerintheevening.com/pubs/s/88/881/Occo/Marylebone,
1660,"74-76, York St, London, W1H 1QN",Bryanston and Dorset Square,,,Food served,place: 5;pub: 4;one: 3;food: 3;beers: 3;expensive: 3;service: 3;decent: 3;bar: 3;selection: 2;get: 2;pleasant: 2;touching: 2;take: 2;quite: 2,1498831083,51.52009664521,-0.162475196736232,The Marylebone Bar and Kitchen,[],Marylebone;Baker Street;Edgware Road,Cities of London and Westminster,W1H 1QN,8264,http://www.beerintheevening.com/pubs/s/82/8264/Marylebone_Bar_and_Kitchen/Marylebone,
1661,"93 Marylebone High Street, London, W1U 4QW",Marylebone High Street,,,Sky TV;Big screen,pub: 45;bar: 27;marylebone: 20;place: 19;staff: 16;good: 14;great: 14;like: 13;friendly: 12;nice: 11;one: 10;really: 9;area: 9;licence: 9;well: 9,1498831083,51.5204405802936,-0.152313700758351,The Marylebone,[],Baker Street;Regent's Park;Great Portland Street,Cities of London and Westminster,W1U 4QW,858,http://www.beerintheevening.com/pubs/s/85/858/Marylebone/Marylebone,
1662,"32, Crawford Place, London, W1H 5NN",Bryanston and Dorset Square,,,TV;Big screen;Food served;Outside seating,pub: 18;good: 12;staff: 11;always: 9;bar: 9;place: 8;great: 7;nice: 7;friendly: 7;watch: 6;time: 6;food: 6;best: 6;area: 5;atmosphere: 5,1498831083,51.5186959689293,-0.164909835342611,The Larrik,[],Edgware Road;Marylebone;Baker Street,Cities of London and Westminster,W1H 5NN,1362,http://www.beerintheevening.com/pubs/s/13/1362/Larrik/Marylebone,http://www.thelarrik.com
1663,"8-13, Bird Street, London, W1U 1BU",Marylebone High Street,2.0,3.0,Food served;Cocktails,two: 1;hour: 1;must: 1;cheap: 1;well: 1;unless: 1;bogof: 1;service: 1;overpriced: 1;staff: 1;plus: 1;gone: 1;reputation: 1;profit: 1;nightly: 1,1498831083,51.5147034395531,-0.151176679814741,Jim Thompsons,[],Bond Street;Marble Arch;Oxford Circus,Cities of London and Westminster,W1U 1BU,7240,http://www.beerintheevening.com/pubs/s/72/7240/Jim_Thompsons/Marylebone,
1664,"32 Crawford Place, Marylebone, London, W1H 5NN",Bryanston and Dorset Square,,,,good: 4;show: 1;note: 1;berkshire: 1;several: 1;visited: 1;football: 1;set: 1;west: 1;dining: 1;boy: 1;slightly: 1;sound: 1;anodyne: 1;mainly: 1,1498831083,51.5186959689293,-0.164909835342611,The Larrick,[],Edgware Road;Marylebone;Baker Street,Cities of London and Westminster,W1H 5NN,42458,http://www.beerintheevening.com/pubs/s/42/42458/Larrick/Marylebone,
1665,"24 James Street, London, W1U 1EQ",Marylebone High Street,,,Real ale,pub: 12;beer: 5;place: 5;upstairs: 5;ok: 5;staff: 5;selection: 4;bombardier: 4;busy: 4;street: 3;outside: 3;people: 3;well: 3;pubs: 3;nice: 3,1498831083,51.5147345193994,-0.150296259582906,The Lamb and Flag,[],Bond Street;Marble Arch;Oxford Circus,Cities of London and Westminster,W1U 1EQ,856,http://www.beerintheevening.com/pubs/s/85/856/Lamb_and_Flag/Marylebone,
1666,"13, Westmoreland St, London, W1G 8PJ",Marylebone High Street,,,,pub: 16;good: 10;place: 7;head: 6;though: 6;great: 6;kings: 6;area: 6;marylebone: 5;pint: 5;beer: 5;friendly: 5;street: 4;get: 4;time: 4,1498831083,51.5191714734096,-0.149957944717297,The Kings Head,[],Regent's Park;Bond Street;Baker Street,Cities of London and Westminster,W1G 8PJ,3913,http://www.beerintheevening.com/pubs/s/39/3913/Kings_Head/Marylebone,
1667,"21 Old Burlington Street, London, W1S 2JL",West End,11.0,5.5,Real ale,small: 5;mayfair: 4;pub: 4;full: 4;outside: 3;hop: 3;good: 3;station: 3;quite: 3;nice: 3;bar: 3;low: 3;like: 2;rating: 2;beer: 2,1498831084,51.5113354964836,-0.141772673331128,Back Door / Burlington Arms,[],Oxford Circus;Green Park;Piccadilly Circus,Cities of London and Westminster,W1S 2JL,13559,http://www.beerintheevening.com/pubs/s/13/13559/Back_Door_Burlington_Arms/Mayfair,
1668,"5 Pollen Street, London, W1S 1NE",West End,10.0,5.6,Food served;Real ale,pub: 9;staff: 5;tom: 4;beer: 3;place: 3;good: 3;punter: 3;arsenal: 3;last: 2;one: 2;footy: 2;trying: 2;vote: 2;shame: 2;used: 2,1498831084,51.5135357844451,-0.142158734991701,Black Lion and French Horn,[],Oxford Circus;Bond Street;Piccadilly Circus,Cities of London and Westminster,W1S 1NE,12589,http://www.beerintheevening.com/pubs/s/12/12589/Black_Lion_and_French_Horn/Mayfair,
1669,"41 Mount Street, London, W1K 2RX",West End,,,Fruit machines;Food served;Real ale;Outside seating,pub: 40;one: 20;good: 16;place: 13;bar: 12;nice: 12;mayfair: 10;staff: 10;pubs: 10;area: 8;tourist: 8;think: 8;although: 8;london: 8;busy: 7,1498831084,51.5097358041457,-0.151507489644843,The Audley,[],Bond Street;Marble Arch;Green Park,Cities of London and Westminster,W1K 2RX,2033,http://www.beerintheevening.com/pubs/s/20/2033/Audley/Mayfair,
1670,"Lansdowne House, 59 Berkeley Square, London, W1J 6ER",West End,10.0,3.6,,bar: 5;go: 4;place: 3;music: 3;wine: 3;beer: 3;downstairs: 3;trendy: 3;people: 3;one: 2;said: 2;babble: 2;upstairs: 2;venue: 2;expensive: 2,1498831084,51.5088910940446,-0.144711031871209,The Babble,[],Green Park;Bond Street;Oxford Circus,Cities of London and Westminster,W1J 6ER,30600,http://www.beerintheevening.com/pubs/s/30/30600/Babble/Mayfair,
1671,"82 Duke Street, London, W1K 6JG",West End,31.0,7.4,Credit cards accepted,good: 19;pub: 19;staff: 15;place: 14;nice: 14;beer: 13;food: 12;great: 11;back: 10;one: 8;get: 8;pint: 7;upstairs: 7;obviously: 7;friendly: 7,1498831084,51.5129658165302,-0.151045265974525,The Barley Mow,[],Bond Street;Marble Arch;Oxford Circus,Cities of London and Westminster,W1K 6JG,14934,http://www.beerintheevening.com/pubs/s/14/14934/Barley_Mow/Mayfair,
1672,"Marylebone Station, Melcombe Place, London, NW1 6JJ",Bryanston and Dorset Square,,,Pool table;Food served;Real ale,train: 11;station: 9;pub: 9;place: 6;pint: 6;ales: 5;good: 5;bar: 5;go: 5;waiting: 5;much: 5;last: 4;pubs: 4;beers: 4;tables: 4,1498831084,51.5230904188418,-0.163003365641059,The Victoria and Albert,[],Marylebone;Baker Street;Edgware Road,Cities of London and Westminster,NW1 6JJ,260,http://www.beerintheevening.com/pubs/s/26/260/Victoria_and_Albert/Marylebone_Station,
1673,"31 - 33 Heddon Street, Mayfair, London, W1B 4BN",West End,13.0,6.6,,worth: 7;get: 6;time: 5;bar: 5;go: 5;went: 5;service: 5;stand: 4;good: 4;back: 4;got: 4;staff: 4;night: 4;cold: 4;experience: 4,1498831085,51.5113244738025,-0.139942870285002,The Absolut Ice Bar,[],Oxford Circus;Piccadilly Circus;Green Park,Cities of London and Westminster,W1B 4BN,26430,http://www.beerintheevening.com/pubs/s/26/26430/Absolut_Ice_Bar/Mayfair,
1674,"33 Aybrook Street, London, W1U 4AR",,,,Dartboard,pub: 6;scottish: 5;beer: 4;gibson: 3;mel: 3;friendly: 3;pretty: 2;english: 2;got: 2;bitter: 2;really: 2;atmosphere: 2;aka: 2;changed: 2;good: 2,1498831085,,,The William Wallace,[],Baker Street;Bond Street;Regent's Park,,W1U 4AR,855,http://www.beerintheevening.com/pubs/s/85/855/William_Wallace/Marylebone,
1675,"27-29 Crawford Place, London, W1H 4LQ",Bryanston and Dorset Square,,,Food served;Outside seating,pub: 63;good: 30;thai: 28;food: 25;place: 19;one: 18;great: 17;nice: 17;little: 15;bar: 15;visit: 15;full: 15;beer: 14;staff: 13;like: 13,1498831085,51.5184052885045,-0.16587281814018,Windsor Castle,[],Edgware Road;Marylebone;Marble Arch,Cities of London and Westminster,W1H 4LQ,873,http://www.beerintheevening.com/pubs/s/87/873/Windsor_Castle/Marylebone,
1676,"98 Park Road, London, NW1 4SH",Regent's Park,15.0,6.1,Food served;Real ale,good: 9;bit: 6;pub: 6;bar: 5;place: 4;food: 4;beer: 3;didnt: 3;get: 3;well: 3;two: 3;landlord: 3;real: 3;back: 3;atmosphere: 3,1498831085,51.525255554286,-0.160004238242992,The Windsor Castle,[],Marylebone;Baker Street;Edgware Road,Westminster North,NW1 4SH,25561,http://www.beerintheevening.com/pubs/s/25/25561/Windsor_Castle/Marylebone,
1677,"7, Shepherd St, London, W1J 7HR",West End,,,Food served,pub: 21;good: 18;bar: 10;staff: 9;market: 7;best: 7;one: 6;ales: 6;back: 6;get: 5;well: 5;beers: 5;real: 5;place: 5;think: 5,1498831085,51.506137310296,-0.146854670497238,Market Tavern,[],Green Park;Hyde Park Corner;Bond Street,Cities of London and Westminster,W1J 7HR,1938,http://www.beerintheevening.com/pubs/s/19/1938/Market_Tavern/Mayfair,
1678,"38, Maddox St, London, W1S 1PD",West End,24.0,6.5,Food served,pub: 26;good: 10;london: 9;little: 7;place: 7;staff: 6;one: 6;like: 6;nice: 6;atmosphere: 6;visit: 6;street: 5;well: 5;used: 5;food: 5,1498831085,51.5128674843802,-0.142546222883468,The Masons Arms,[],Oxford Circus;Bond Street;Piccadilly Circus,Cities of London and Westminster,W1S 1PD,8481,http://www.beerintheevening.com/pubs/s/84/8481/Masons_Arms/Mayfair,
1679,"10, Stafford St, Mayfair, London, W1S 4RX",West End,,,Sky TV;Food served;Real ale;Children allowed;Smoking area;Function room for hire,good: 23;pub: 23;bar: 19;staff: 14;upstairs: 13;nice: 13;food: 11;area: 11;one: 10;nicholsons: 10;mayfair: 9;friendly: 9;evening: 9;beers: 8;beer: 8,1498831085,51.5086752866314,-0.141304488992073,Kings Head,[],Green Park;Piccadilly Circus;Oxford Circus,Cities of London and Westminster,W1S 4RX,5123,http://www.beerintheevening.com/pubs/s/51/5123/Kings_Head/Mayfair,
1680,"19 Dering Street, London, W1R 9AA",,13.0,3.9,,people: 13;bar: 11;place: 9;night: 9;floor: 7;drinks: 6;us: 6;great: 6;london: 6;good: 6;service: 6;really: 5;time: 5;staff: 5;like: 5,1498831085,,,Loop Bar,[],Bond Street;Oxford Circus;Green Park,,,3483,http://www.beerintheevening.com/pubs/s/34/3483/Loop_Bar/Mayfair,
1681,"3-9 Heddon Street, London, W1B 4BE",,8.0,6.1,,bar: 7;place: 5;drinks: 3;difficult: 2;bottles: 2;music: 2;eventually: 2;wanted: 2;went: 2;away: 2;good: 2;going: 2;�5: 2;came: 2;nice: 2,1498831085,,,The Living Room,[],Piccadilly Circus;Oxford Circus;Green Park,,W1B 4BE,28198,http://www.beerintheevening.com/pubs/s/28/28198/Living_Room/Mayfair,
1682,"30 Bruton Place, Berkeley Square, London, W1J 6NL",West End,,,Food served;Real ale,pub: 36;youngs: 16;good: 16;pint: 13;staff: 12;guinea: 10;although: 9;still: 8;beer: 8;pies: 8;like: 8;nice: 8;one: 7;steak: 7;london: 7,1498831085,51.5110812486926,-0.145025572310026,The Guinea,[],Bond Street;Oxford Circus;Green Park,Cities of London and Westminster,W1J 6NL,4891,http://www.beerintheevening.com/pubs/s/48/4891/Guinea/Mayfair,
1683,"11, Avery Row, London, W1K 4AL",West End,,,TV;Food served;Real ale;Function room for hire,pub: 18;fullers: 11;duke: 5;place: 5;esb: 5;away: 5;good: 5;iron: 5;worth: 5;visit: 5;street: 4;well: 4;nice: 4;back: 4;would: 4,1498831085,51.5125765861688,-0.145757479393125,The Iron Duke,[],Bond Street;Oxford Circus;Green Park,Cities of London and Westminster,W1K 4AL,3124,http://www.beerintheevening.com/pubs/s/31/3124/Iron_Duke/Mayfair,
1684,"123 Mount Street, London, W1K 3NJ",West End,4.0,7.5,,bar: 9;wine: 4;free: 3;nice: 3;crisps: 3;always: 3;one: 2;work: 2;place: 2;years: 2;food: 2;good: 2;mayfair: 2;used: 2;restaurant: 2,1498831086,51.5098982001711,-0.148690778837482,Fino's Wine Cellar,[],Bond Street;Green Park;Oxford Circus,Cities of London and Westminster,W1K 3NJ,3438,http://www.beerintheevening.com/pubs/s/34/3438/Finos_Wine_Cellar/Mayfair,
1685,"2, Shepherd Market, London, W1J 7QB",West End,,,TV;Real ale,pub: 23;good: 17;bar: 16;place: 12;one: 11;grapes: 10;staff: 10;market: 9;drinking: 9;ye: 9;upstairs: 8;beer: 7;area: 7;friendly: 7;mayfair: 7,1498831086,51.5063966704734,-0.146195703684874,The Kings Arms,[],Green Park;Hyde Park Corner;Bond Street,Cities of London and Westminster,W1J 7QB,653,http://www.beerintheevening.com/pubs/s/65/653/Kings_Arms/Mayfair,
1686,"29 Clarges Street, London, W1J 7EF",West End,,,,food: 4;ales: 3;one: 3;pub: 3;area: 3;decent: 3;bar: 3;back: 2;place: 2;6: 2;beers: 2;round: 2;doom: 2;nicely: 1;assured: 1,1498831086,51.5068841110822,-0.145743618975486,The Field,[],Green Park;Hyde Park Corner;Bond Street,Cities of London and Westminster,W1J 7EF,2980,http://www.beerintheevening.com/pubs/s/29/2980/Field/Mayfair,
1687,"2, Grosvenor Street, Mayfair, London, W1K 4PU",West End,,,Food served;Function room for hire,pub: 15;staff: 9;friendly: 5;landlord: 4;nice: 4;bar: 4;new: 4;street: 3;like: 3;place: 3;pint: 3;round: 3;go: 3;looks: 3;night: 3,1498831086,51.512249751328,-0.144992518148651,The Grosvenor Arms,[],Bond Street;Oxford Circus;Green Park,Cities of London and Westminster,W1K 4PU,652,http://www.beerintheevening.com/pubs/s/65/652/Grosvenor_Arms/Mayfair,
1688,"6, Stafford St, London, W1S 4RR",West End,,,Sky TV;Real ale,pub: 13;closed: 3;visit: 3;street: 2;beer: 2;one: 2;like: 2;place: 2;unexceptional: 2;bad: 2;doesnt: 2;think: 2;loud: 2;pubs: 2;know: 2,1498831087,51.508550299082,-0.141929229440757,The Duke of Albemarle,[],Green Park;Piccadilly Circus;Oxford Circus,Cities of London and Westminster,W1S 4RR,3688,http://www.beerintheevening.com/pubs/s/36/3688/Duke_of_Albemarle/Mayfair,
1689,"25 Swallow Street, London, W1B 4QR",,2.0,6.0,,toilets: 2;however: 1;street: 1;�3: 1;vine: 1;crawl: 1;pub: 1;warned: 1;expensive: 1;drink: 1;half: 1;close: 1;definite: 1;get: 1;though: 1,1498831087,,,Destino,[],Piccadilly Circus;Green Park;Oxford Circus,,W1B 4QR,14726,http://www.beerintheevening.com/pubs/s/14/14726/Destino/Mayfair,
1690,"8 Dering Street, London, W1S 1AA",West End,,,Food served,pub: 15;bar: 10;place: 7;staircase: 6;beer: 6;loop: 5;oxford: 5;spiral: 5;st: 5;visit: 5;street: 4;floor: 4;pint: 4;food: 4;downstairs: 4,1498831087,51.5143349190229,-0.14606079875986,Duke Of York,[],Bond Street;Oxford Circus;Marble Arch,Cities of London and Westminster,W1S 1AA,695,http://www.beerintheevening.com/pubs/s/69/695/Duke_Of_York/Mayfair,
1691,"5 Hill Street, Mayfair, London, W1J 5LD",West End,,,,pub: 21;spitfire: 7;best: 7;bar: 7;neame: 7;one: 6;shepherd: 6;staff: 6;pleasant: 5;nice: 5;better: 5;visit: 5;well: 5;place: 4;good: 4,1498831087,51.5091300116363,-0.147309667808042,Coach and Horses,[],Green Park;Bond Street;Oxford Circus,Cities of London and Westminster,W1J 5LD,32137,http://www.beerintheevening.com/pubs/s/32/32137/Coach_and_Horses/Mayfair,
1692,"5 Bruton Street, London, W1J 6PT",West End,,,Quiz machines;Food served;Real ale,pub: 57;good: 33;nice: 23;small: 21;area: 20;bar: 20;one: 14;beer: 13;place: 13;great: 12;london: 12;visit: 12;friendly: 11;ales: 11;landlord: 10,1498831087,51.5107745317953,-0.143827486000262,The Coach and Horses,[],Green Park;Oxford Circus;Bond Street,Cities of London and Westminster,W1J 6PT,639,http://www.beerintheevening.com/pubs/s/63/639/Coach_and_Horses/Mayfair,
1693,"4 Dover Street, Mayfair, London, W1S 4LD",West End,,,,pub: 23;bar: 16;good: 16;pint: 14;nicholsons: 14;beer: 12;one: 11;clarence: 11;ales: 11;staff: 11;ale: 10;place: 10;food: 9;like: 9;pubs: 9,1498831087,51.5079399736148,-0.141435286476915,The Clarence,[],Green Park;Piccadilly Circus;Oxford Circus,Cities of London and Westminster,W1S 4LD,32266,http://www.beerintheevening.com/pubs/s/32/32266/Clarence/Mayfair,
1694,"11-16 Dering Streey, Mayfair, London, W1S 1AR",West End,,,,bar: 9;hogshead: 7;good: 7;bad: 6;staff: 6;pub: 6;place: 5;bonds: 5;quite: 5;food: 4;street: 3;really: 3;doesnt: 3;well: 3;pint: 3,1498831087,51.5139729451585,-0.145916960572206,Bonds,[],Bond Street;Oxford Circus;Green Park,Cities of London and Westminster,W1S 1AR,3480,http://www.beerintheevening.com/pubs/s/34/3480/Bonds/Mayfair,
1695,"10c Hanover Square, London, W1S 1HN",West End,5.0,6.8,,great: 3;place: 2;buddy: 2;hello: 2;bottle: 2;wine: 2;anything: 1;expensive: 1;quid: 1;chips: 1;pub: 1;area: 1;wonderful: 1;good: 1;rating: 1,1498831087,51.5145348567967,-0.143919640351691,The Chopper Lump,[],Oxford Circus;Bond Street;Piccadilly Circus,Cities of London and Westminster,W1S 1HN,25514,http://www.beerintheevening.com/pubs/s/25/25514/Chopper_Lump/Mayfair,
1696,"15 Bruton Lane, Berkeley Square, London, W1J 6JD",West End,,,Quiz machines;Wireless internet access,looked: 2;like: 2;go: 2;always: 2;certainly: 2;closed: 2;bar: 2;must: 1;refurbishment: 1;pub: 1;visits: 1;vs: 1;strange: 1;past: 1;pretty: 1,1498831088,51.5099002143789,-0.14426652948691,Brutons,[],Green Park;Oxford Circus;Bond Street,Cities of London and Westminster,W1J 6JD,11030,http://www.beerintheevening.com/pubs/s/11/11030/Brutons/Mayfair,
1697,"43, Morgan Street, London, E3 5AA",Bow West,39.0,4.1,Food served;Real ale,pub: 42;food: 36;good: 23;staff: 16;place: 16;nice: 16;morgan: 15;end: 14;back: 14;prices: 11;service: 11;get: 11;one: 10;great: 10;bar: 10,1498831088,51.5272216760708,-0.0345299645662962,The Morgan Arms,[],Mile End;Bow Road;Stepney Green,Bethnal Green and Bow,E3 5AA,3821,http://www.beerintheevening.com/pubs/s/38/3821/Morgan_Arms/Mile_End,
1698,"50 Lichfield Street, Mile End, London, E3 5AL",Bow West,,,,back: 4;garden: 4;range: 4;beer: 3;nice: 3;mix: 3;boozer: 3;roast: 2;lovely: 2;sunday: 2;food: 2;train: 2;good: 2;area: 2;pub: 2,1498831088,51.5286088742513,-0.0325239127298059,Lord Tredegar,[],Mile End;Bow Road;Stepney Green,Bethnal Green and Bow,E3 5AL,38719,http://www.beerintheevening.com/pubs/s/38/38719/Lord_Tredegar/Mile_End,
1699,"438, Mile End Rd, London, E1 4PE",St Dunstan's,3.0,4.3,Food served;Function room for hire,pub: 2;miss: 1;good: 1;used: 1;late: 1;place: 1;closed: 1;nice: 1;opposite: 1;salsa: 1;though: 1;one: 1;run: 1;night: 1;real: 1,1498831088,51.5230889847034,-0.0390613573061943,La Luna,[],Mile End;Stepney Green;Bow Road,Bethnal Green and Bow,E1 4PE,15104,http://www.beerintheevening.com/pubs/s/15/15104/La_Luna/Mile_End,
