,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
2343,"2-3 Creed Lane, London, EC4V 5BR",Farringdon Within,16.0,7.0,[''],1498831175,51.5133120258395,-0.101237495352158,Ochre,[],"[{'name': 'Blackfriars', 'distance': '0.1 miles'}, {'name': 'St. Pauls', 'distance': '0.2 miles'}, {'name': 'Mansion House', 'distance': '0.3 miles'}]",Cities of London and Westminster,EC4V 5BR,20927,http://www.beerintheevening.com/pubs/s/20/20927/Ochre/St_Pauls,
2344,"130, Wood St, London, EC2V 6DL",Cheap,9.0,1.9,[''],1498831175,51.5145215110998,-0.0948601040665897,The Livery,[],"[{'name': 'St. Pauls', 'distance': '0.1 miles'}, {'name': 'Mansion House', 'distance': '0.2 miles'}, {'name': 'Bank', 'distance': '0.3 miles'}]",Cities of London and Westminster,EC2V 6DL,17687,http://www.beerintheevening.com/pubs/s/17/17687/Livery/St_Pauls,
2345,"61, St. Martins-le-Grand, London, EC1A 4ER",Aldersgate,,,"['Sky TV', 'Fruit machines', 'Quiz machines (Multi', 'Golden Tee)', 'Table football', 'Food served', 'Real ale', 'Smoking area']",1498831176,51.5165544938896,-0.0965625066726356,The Lord Raglan,[],"[{'name': 'St. Pauls', 'distance': '0.1 miles'}, {'name': 'Barbican', 'distance': '0.3 miles'}, {'name': 'Mansion House', 'distance': '0.3 miles'}]",Cities of London and Westminster,EC1A 4ER,3553,http://www.beerintheevening.com/pubs/s/35/3553/Lord_Raglan/St_Pauls,
2346,"34 Ludgate Hill, London, EC4M 7DE",Farringdon Within,7.0,5.6,['Food served'],1498831176,51.5139778329111,-0.101815127025069,Jamies Bar,[],"[{'name': 'Blackfriars', 'distance': '0.2 miles'}, {'name': 'St. Pauls', 'distance': '0.2 miles'}, {'name': 'Mansion House', 'distance': '0.4 miles'}]",Cities of London and Westminster,EC4M 7DE,7392,http://www.beerintheevening.com/pubs/s/73/7392/Jamies_Bar/St_Pauls,
2347,"29-33, Knightrider St, Blackfriars, London, EC4V 5BH",Castle Baynard,24.0,5.8,"['Sky TV', 'Big screen', 'Food served']",1498831176,51.5124503851636,-0.0985638939562814,The Centre Page,[],"[{'name': 'St. Pauls', 'distance': '0.2 miles'}, {'name': 'Blackfriars', 'distance': '0.2 miles'}, {'name': 'Mansion House', 'distance': '0.2 miles'}]",Cities of London and Westminster,EC4V 5BH,6474,http://www.beerintheevening.com/pubs/s/64/6474/Centre_Page/St_Pauls,
2348,"215 Clapham Road, London, SW9 9BE",Larkhall,64.0,6.5,['Late licence'],1498831176,51.4718855068687,-0.122598354916254,The Swan,[],"[{'name': 'Stockwell', 'distance': '0 miles'}, {'name': 'Clapham North', 'distance': '0.6 miles'}, {'name': 'Brixton', 'distance': '0.8 miles'}]",Vauxhall,SW9 9BE,1448,http://www.beerintheevening.com/pubs/s/14/1448/Swan/Stockwell,
2349,"16, Southville, Stockwell, London, SW8 2PP",Larkhall,,,"['Sky TV', 'Pinball', 'Outside seating']",1498831176,51.4745286374604,-0.131561741521332,The Surprise,[],"[{'name': 'Stockwell', 'distance': '0.4 miles'}, {'name': 'Clapham North', 'distance': '0.7 miles'}, {'name': 'Vauxhall', 'distance': '0.9 miles'}]",Vauxhall,SW8 2PP,4403,http://www.beerintheevening.com/pubs/s/44/4403/Surprise/Stockwell,
2350,"83, Lansdowne Way, Stockwell, London, SW8 2PB",Stockwell,,,"['Quiz night (Sundays)', 'Sky TV', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating', 'Credit cards accepted', 'Smoking area', 'Function room for hire', 'Air conditioning']",1498831176,51.4749877964521,-0.129339781574294,The Priory Arms,[],"[{'name': 'Stockwell', 'distance': '0.4 miles'}, {'name': 'Clapham North', 'distance': '0.7 miles'}, {'name': 'Vauxhall', 'distance': '0.8 miles'}]",Vauxhall,SW8 2PB,1646,http://www.beerintheevening.com/pubs/s/16/1646/Priory_Arms/Stockwell,http://www.theprioryarms.co.uk
2351,"49 Dalyell Road, Stockwell, London, SW9 9SB",,,,[''],1498831176,,,Marquis of Lorne,[],"[{'name': 'Brixton', 'distance': '0.4 miles'}, {'name': 'Stockwell', 'distance': '0.5 miles'}, {'name': 'Clapham North', 'distance': '0.5 miles'}]",,SW9 9SB,42159,http://www.beerintheevening.com/pubs/s/42/42159/Marquis_of_Lorne/Stockwell,
2352,"273a Clapham Road, Stockwell, London, SW9 9BQ",Larkhall,,,[''],1498831176,51.470963793498,-0.123442522380836,Savannah,[],"[{'name': 'Stockwell', 'distance': '0.1 miles'}, {'name': 'Clapham North', 'distance': '0.5 miles'}, {'name': 'Brixton', 'distance': '0.7 miles'}]",Vauxhall,SW9 9BQ,472,http://www.beerintheevening.com/pubs/s/47/472/Savannah/Stockwell,
2353,"17 Sidney Rd, London, SW9 0TP",Ferndale,9.0,7.0,[''],1498831176,51.46997927637,-0.11700362717271,The Grosvenor,[],"[{'name': 'Stockwell', 'distance': '0.3 miles'}, {'name': 'Brixton', 'distance': '0.6 miles'}, {'name': 'Clapham North', 'distance': '0.7 miles'}]",Vauxhall,SW9 0TP,30013,http://www.beerintheevening.com/pubs/s/30/30013/Grosvenor/Stockwell,
2354,"Hartington Road, Stockwell, Lambeth, London, SW8 2HJ",Stockwell,11.0,7.7,"['Quiz night', 'Live music (Comedy', 'Music', 'Burlesque Events held in the vintage speak easy vibe Backroom/ Ballroom)', 'TV', 'Jukebox', 'Food served', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Function room for hire', 'Wireless internet access', 'Disabled access', 'Disabled toilet']",1498831177,51.4765441866809,-0.127692053268134,The Cavendish Arms,[],[],Vauxhall,SW8 2HJ,31778,http://www.beerintheevening.com/pubs/s/31/31778/Cavendish_Arms/Stockwell,http://www.thecavendisharmsstockwell.co.uk
2355,"78 Lingham Street, Stockwell, London, SW9 9HF",Larkhall,3.0,8.0,"['Quiz night', 'Jukebox', 'Pool table', 'Outside seating']",1498831177,51.4690941057711,-0.122928914312606,The Brewery Tap,[],"[{'name': 'Stockwell', 'distance': '0.2 miles'}, {'name': 'Clapham North', 'distance': '0.4 miles'}, {'name': 'Brixton', 'distance': '0.6 miles'}]",Vauxhall,SW9 9HF,20746,http://www.beerintheevening.com/pubs/s/20/20746/Brewery_Tap/Stockwell,
2356,"74 Lansdowne Way, Stockwell, London, SW8 2DR",Stockwell,9.0,6.0,[''],1498831177,51.4747391199282,-0.123345190077451,The Duke Of Cambridge,[],"[{'name': 'Stockwell', 'distance': '0.2 miles'}, {'name': 'Oval', 'distance': '0.7 miles'}, {'name': 'Clapham North', 'distance': '0.8 miles'}]",Vauxhall,SW8 2DR,31413,http://www.beerintheevening.com/pubs/s/31/31413/Duke_Of_Cambridge/Stockwell,
2357,"145 High Street, Stoke Newington, London, N16 0NY",Stoke Newington,,,"['Food served', 'Real ale', 'Outside seating', 'Wireless internet access (provided by The Cloud)']",1498831177,51.561323600231,-0.074235679971526,The Rochester Castle,[],[],Hackney North and Stoke Newington,N16 0NY,4411,http://www.beerintheevening.com/pubs/s/44/4411/Rochester_Castle/Stoke_Newington,
2358,"181 Church Street, London, N16 0UL",Clissold,,,"['Live music', 'TV', 'Food served', 'Outside seating']",1498831177,51.5611398828364,-0.0827844031742423,Ryan's Bar,[],[],Hackney North and Stoke Newington,N16 0UL,4424,http://www.beerintheevening.com/pubs/s/44/4424/Ryans_Bar/Stoke_Newington,
2359,"199, Stoke Newington Church St, London, N16 9ES",Clissold,,,"['Quiz night', 'TV', 'Quiz machines (Multi)', 'Sunday roast']",1498831177,51.5610433160016,-0.0840292090882458,The Rose and Crown,[],[],Hackney North and Stoke Newington,N16 9ES,2666,http://www.beerintheevening.com/pubs/s/26/2666/Rose_and_Crown/Stoke_Newington,
2360,"59 Kynaston Rd, London, N16 0EB",Stoke Newington,,,"['Quiz night', 'TV', 'Food served', 'Real ale']",1498831178,51.5600158340761,-0.0783881810220892,The Prince,[],[],Hackney North and Stoke Newington,N16 0EB,4520,http://www.beerintheevening.com/pubs/s/45/4520/Prince/Stoke_Newington,
2361,"177 Green Lanes, Stoke Newington, London, N16 9DB",Highbury East,8.0,5.0,['Wireless internet access (provided by The Cloud)'],1498831178,51.556421318094,-0.0906573568603009,Robinson Crusoe,[],"[{'name': 'Canonbury', 'distance': '0.6 miles'}, {'name': 'Arsenal', 'distance': '0.7 miles'}, {'name': 'Dalston Kingsland', 'distance': '0.9 miles'}]",Islington North,N16 9DB,9685,http://www.beerintheevening.com/pubs/s/96/9685/Robinson_Crusoe/Stoke_Newington,
2362,"97 Stoke Newington Road, Stoke Newington, London, N16 8BX",Shacklewell,,,[''],1498831178,51.5546907738216,-0.0750063054472971,Palatine,[],"[{'name': 'Dalston Kingsland', 'distance': '0.5 miles'}, {'name': 'Canonbury', 'distance': '0.9 miles'}]",Hackney North and Stoke Newington,N16 8BX,42692,http://www.beerintheevening.com/pubs/s/42/42692/Palatine/Stoke_Newington,
2363,"36, Barbauld Rd, London, N16 0SS",Clissold,,,"['Food served', 'Outside seating']",1498831178,51.5576440546684,-0.0812724096797563,The Londesborough,[],"[{'name': 'Dalston Kingsland', 'distance': '0.7 miles'}, {'name': 'Canonbury', 'distance': '0.9 miles'}]",Hackney North and Stoke Newington,N16 0SS,3927,http://www.beerintheevening.com/pubs/s/39/3927/Londesborough/Stoke_Newington,
2364,"1 Maryland Point, Stratford, London, E15 1PF",Stratford and New Town,,,['Pool table'],1498831178,51.5458359386886,0.00429003762695293,The Cart And Horses,[],"[{'name': 'Stratford', 'distance': '0.5 miles'}, {'name': 'Leyton', 'distance': '0.9 miles'}]",West Ham,E15 1PF,6563,http://www.beerintheevening.com/pubs/s/65/6563/Cart_And_Horses/Stratford,
2365,"302, High St, Stratford, London, E15 1AJ",Stratford and New Town,11.0,6.1,[''],1498831178,51.5385386356802,-0.00178429197016984,The Builders Arms,[],"[{'name': 'Stratford', 'distance': '0.3 miles'}, {'name': 'West Ham', 'distance': '0.8 miles'}]",West Ham,E15 1AJ,17012,http://www.beerintheevening.com/pubs/s/17/17012/Builders_Arms/Stratford,
2366,"46 West Ham Lane, London, E15 4PT",West Ham,2.0,3.5,[''],1498831179,51.5375401007968,0.0056126844319032,The British Lion,[],"[{'name': 'Stratford', 'distance': '0.5 miles'}, {'name': 'West Ham', 'distance': '0.7 miles'}, {'name': 'Plaistow', 'distance': '0.7 miles'}]",West Ham,E15 4PT,30632,http://www.beerintheevening.com/pubs/s/30/30632/British_Lion/Stratford,
2367,"59, Vicarage Lane, Stratford, London, E15 4HG",West Ham,2.0,5.0,[''],1498831179,51.5404171158263,0.0109018637443423,The Bay Tree,[],"[{'name': 'Stratford', 'distance': '0.7 miles'}, {'name': 'Plaistow', 'distance': '0.8 miles'}, {'name': 'West Ham', 'distance': '0.9 miles'}]",West Ham,E15 4HG,17013,http://www.beerintheevening.com/pubs/s/17/17013/Bay_Tree/Stratford,
2368,"15 Church Street, 15 church street, stratford, east london, E15 3JR",West Ham,3.0,5.7,[''],1498831179,51.5358682929978,0.0108167163135855,The trowel and telegraph,[],[],West Ham,E15 3JR,30348,http://www.beerintheevening.com/pubs/s/30/30348/trowel_and_telegraph/Stratford,
2369,"351 The Strand, London, WC2R 0HS",St James's,,,"[""Quiz machines (Pharaoh's Treasure)"", 'Food served', 'Real ale']",1498831179,51.511246966124,-0.119856500251937,The Wellington,[],"[{'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Temple', 'distance': '0.3 miles'}, {'name': 'Embankment', 'distance': '0.3 miles'}]",Cities of London and Westminster,WC2R 0HS,269,http://www.beerintheevening.com/pubs/s/26/269/Wellington/Strand,
2370,"2, Savoy Street, The Strand, London, WC2R 0BA",St James's,,,"['Live music', 'Sky TV', 'Big screen', 'Real ale', 'Credit cards accepted', 'Function room for hire (Free hire of upstairs bar)', 'Wireless internet access']",1498831179,51.5109075343378,-0.119438134950053,The Savoy Tup,[],"[{'name': 'Temple', 'distance': '0.2 miles'}, {'name': 'Embankment', 'distance': '0.3 miles'}, {'name': 'Covent Garden', 'distance': '0.3 miles'}]",Cities of London and Westminster,WC2R 0BA,1597,http://www.beerintheevening.com/pubs/s/15/1597/Savoy_Tup/Strand,http://www.savoytup-strand.co.uk
2371,"2, George Court, London, WC2N 6HH",St James's,,,['Wireless internet access (provided by The Cloud)'],1498831180,51.5091307936084,-0.123603957276571,The Retro Bar,[],"[{'name': 'Charing Cross', 'distance': '0.1 miles'}, {'name': 'Embankment', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}]",Cities of London and Westminster,WC2N 6HH,2449,http://www.beerintheevening.com/pubs/s/24/2449/Retro_Bar/Strand,
2372,"40-42 William IV St, London, WC2N 4DD",St James's,,,['Food served'],1498831180,51.5096001359579,-0.126524499979965,Pitcher and Piano,[],"[{'name': 'Charing Cross', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.1 miles'}, {'name': 'Embankment', 'distance': '0.2 miles'}]",Cities of London and Westminster,WC2N 4DD,760,http://www.beerintheevening.com/pubs/s/76/760/Pitcher_and_Piano/Strand,
2373,"91-92 Strand, Strand, London, WC2R 0DW",St James's,,,"['Food served', 'Real ale']",1498831180,51.5102123950979,-0.121513138884384,The Coal Hole,[],"[{'name': 'Embankment', 'distance': '0.2 miles'}, {'name': 'Charing Cross', 'distance': '0.2 miles'}, {'name': 'Covent Garden', 'distance': '0.2 miles'}]",Cities of London and Westminster,WC2R 0DW,813,http://www.beerintheevening.com/pubs/s/81/813/Coal_Hole/Strand,
2374,"354, Strand, London, WC2R 0HS",St James's,,,"['TV', 'Quiz machines (Millionaire)', 'Real ale']",1498831180,51.511246966124,-0.119856500251937,The Lyceum,[],"[{'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Temple', 'distance': '0.3 miles'}, {'name': 'Embankment', 'distance': '0.3 miles'}]",Cities of London and Westminster,WC2R 0HS,694,http://www.beerintheevening.com/pubs/s/69/694/Lyceum/Strand,
2375,"5, Streatham High Rd, London, SW16 1EF",Streatham Wells,6.0,4.8,['Cocktails'],1498831180,51.4369711176548,-0.127339510215063,Baroque,[],[],Streatham,SW16 1EF,5488,http://www.beerintheevening.com/pubs/s/54/5488/Baroque/Streatham,
2376,"61a, Streatham Hill, London, SW2 4TX",Streatham Hill,,,"['Sky TV', 'Food served (Tapas bar and restaurant)']",1498831180,51.4399186079423,-0.125521056003181,Bar 61,[],[],Streatham,SW2 4TX,1920,http://www.beerintheevening.com/pubs/s/19/1920/Bar_61/Streatham,
2377,"13, Broadway, Stratford, London, E15 4BQ",Stratford and New Town,16.0,6.8,[''],1498831180,51.5409023066716,0.0025157748334494,Ye Olde Black Bull,[],"[{'name': 'Stratford', 'distance': '0.3 miles'}, {'name': 'West Ham', 'distance': '0.9 miles'}]",West Ham,E15 4BQ,17003,http://www.beerintheevening.com/pubs/s/17/17003/Ye_Olde_Black_Bull/Stratford,
2378,"51, Church St, Stratford, London, E15 3JR",West Ham,4.0,5.2,[''],1498831180,51.5358682929978,0.0108167163135855,The Trowel and Telegraph,[],"[{'name': 'Plaistow', 'distance': '0.5 miles'}, {'name': 'West Ham', 'distance': '0.6 miles'}, {'name': 'Stratford', 'distance': '0.8 miles'}]",West Ham,E15 3JR,17005,http://www.beerintheevening.com/pubs/s/17/17005/Trowel_and_Telegraph/Stratford,
2379,"49, Waddington Rd, Stratford, London, E15 1QL",Stratford and New Town,2.0,5.5,[''],1498831180,51.546106716237,0.00107125304096156,The Windmill Inn,[],"[{'name': 'Stratford', 'distance': '0.4 miles'}, {'name': 'Leyton', 'distance': '0.8 miles'}]",West Ham,E15 1QL,17015,http://www.beerintheevening.com/pubs/s/17/17015/Windmill_Inn/Stratford,
2380,"31 Broadway, Stratford, London, E15 4BQ",Stratford and New Town,6.0,6.2,"['Real ale', 'Late licence', 'Wireless internet access (provided by The Cloud)']",1498831180,51.5409023066716,0.0025157748334494,Swan,[],"[{'name': 'Stratford', 'distance': '0.3 miles'}, {'name': 'West Ham', 'distance': '0.9 miles'}]",West Ham,E15 4BQ,9454,http://www.beerintheevening.com/pubs/s/94/9454/Swan/Stratford,
2381,"83, Leytonstone Rd, Stratford, London, E15 1JA",Stratford and New Town,5.0,5.4,[''],1498831181,51.5468768131685,0.00547519550187876,The Royal Oak,[],"[{'name': 'Stratford', 'distance': '0.6 miles'}, {'name': 'Leyton', 'distance': '0.9 miles'}]",West Ham,E15 1JA,17008,http://www.beerintheevening.com/pubs/s/17/17008/Royal_Oak/Stratford,
2382,"5-7 West Ham Lane, Stratford, London, E15 4PH",Stratford and New Town,,,"['TV', 'Pool table', 'Fruit machines', 'Food served', 'Wireless internet access (provided by The Cloud)']",1498831181,51.5394806966855,0.00414057853586711,The Queens Head,[],"[{'name': 'Stratford', 'distance': '0.4 miles'}, {'name': 'West Ham', 'distance': '0.8 miles'}, {'name': 'Plaistow', 'distance': '0.9 miles'}]",West Ham,E15 4PH,9129,http://www.beerintheevening.com/pubs/s/91/9129/Queens_Head/Stratford,
2383,"25 West Ham Lane, London, E15 4PH",Stratford and New Town,,,"['Big screen', 'Food served']",1498831181,51.5394806966855,0.00414057853586711,The Princess of Wales,[],"[{'name': 'Stratford', 'distance': '0.4 miles'}, {'name': 'West Ham', 'distance': '0.8 miles'}, {'name': 'Plaistow', 'distance': '0.9 miles'}]",West Ham,E15 4PH,2025,http://www.beerintheevening.com/pubs/s/20/2025/Princess_of_Wales/Stratford,
2384,"19, Water Lane, Stratford, London, E15 4NL",Forest Gate South,10.0,7.6,[''],1498831181,51.545502172119,0.00750601282365915,The Manby Arms,[],[],West Ham,E15 4NL,17011,http://www.beerintheevening.com/pubs/s/17/17011/Manby_Arms/Stratford,
2385,"81 Portway, Stratford, London, E15 3QJ",West Ham,,,[''],1498831181,51.5369805022022,0.0136055061455666,The Park Tavern Hotel,[],"[{'name': 'Plaistow', 'distance': '0.5 miles'}, {'name': 'West Ham', 'distance': '0.7 miles'}, {'name': 'Stratford', 'distance': '0.9 miles'}]",West Ham,E15 3QJ,37024,http://www.beerintheevening.com/pubs/s/37/37024/Park_Tavern_Hotel/Stratford,
2386,"Broadway, Stratford, London, E15 4BQ",Stratford and New Town,,,[''],1498831181,51.5409023066716,0.0025157748334494,Latin Quarter,[],"[{'name': 'Stratford', 'distance': '0.3 miles'}, {'name': 'West Ham', 'distance': '0.9 miles'}]",West Ham,E15 4BQ,42618,http://www.beerintheevening.com/pubs/s/42/42618/Latin_Quarter/Stratford,
2387,"78a, Streatham High Rd, London, SW16 1BS",St Leonard's,,,"['Quiz night', 'Quiz machines (multi)']",1498831181,51.4352008960846,-0.128548515532291,Taylors,[],[],Streatham,SW16 1BS,3787,http://www.beerintheevening.com/pubs/s/37/3787/Taylors/Streatham,
2388,"47 Broadway, London, E15 4BQ",Stratford and New Town,,,"['Quiz night (Sunday Nights)', 'Live music (Thursday nights)', 'Food served (Restaurant & Bar food)', 'Sunday roast', 'Real ale', 'Cocktails', 'Outside seating (Beer Garden and Front seating)', 'Children allowed (Restaurant only)', 'Late licence (Midnight Thursday-Saturdays. 11.30pm Sundays)', 'Credit cards accepted', 'Function room for hire (Restaurant and Back bar)']",1498831182,51.5409023066716,0.0025157748334494,The King Edward VII,[],"[{'name': 'Stratford', 'distance': '0.3 miles'}, {'name': 'West Ham', 'distance': '0.9 miles'}]",West Ham,E15 4BQ,1942,http://www.beerintheevening.com/pubs/s/19/1942/King_Edward_VII/Stratford,
2389,"12-14 The Broadway, Stratford, London, E15 4QS",Stratford and New Town,16.0,5.2,[''],1498831182,51.5404811532406,0.000319727741717744,The Langthorne,[],"[{'name': 'Stratford', 'distance': '0.2 miles'}, {'name': 'West Ham', 'distance': '0.9 miles'}]",West Ham,E15 4QS,11541,http://www.beerintheevening.com/pubs/s/11/11541/Langthorne/Stratford,
2390,"440 Streatham High Road, London, SW16 3PX",Streatham South,5.0,7.4,['Food served'],1498831182,51.4212884496943,-0.129059346195048,Safari London,[],[],Streatham,SW16 3PX,6685,http://www.beerintheevening.com/pubs/s/66/6685/Safari_London/Streatham,
2391,"Crown Lane, London, SW16 3JG",Knight's Hill,5.0,6.0,[''],1498831182,51.4227186827891,-0.106131069281884,The Rose and Crown,[],[],Dulwich and West Norwood,SW16 3JG,28481,http://www.beerintheevening.com/pubs/s/28/28481/Rose_and_Crown/Streatham,
2392,"2, Greyhound Lane, Streatham, London, SW16 5SD",Streatham South,55.0,6.4,['Food served'],1498831182,51.4185481728433,-0.13429131719043,The Railway,[],[],Streatham,SW16 5SD,6639,http://www.beerintheevening.com/pubs/s/66/6639/Railway/Streatham,
2393,"498, Streatham High Rd, Streatham, London, SW16 3QB",Streatham South,,,"['Sky TV', 'Big screen', 'Dartboard', 'Outside seating']",1498831182,51.4194339938114,-0.128372800697304,The Pied Bull,[],[],Streatham,SW16 3QB,3671,http://www.beerintheevening.com/pubs/s/36/3671/Pied_Bull/Streatham,
