,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
2021,"8 Lower Richmond Rd, Putney, London, SW15 1JN",,,,"['Quiz machines (ITBox)', 'Food served', 'Sunday roast', 'Gluten free meals available', 'Real ale', ""Cocktails (In the Duke's Basement)"", 'Riverside location', 'Outside seating', 'Dogs allowed (But not in the Dining room)', 'Children allowed (In the Dining room)', 'Late licence (til 1am Friday & Saturday)', 'Credit cards accepted', 'Smoking area (entire building is non smoking)', 'Function room for hire (at the moment there is no chrge for the VIP Club Room)', 'Wireless internet access', ""Air conditioning (In the Duke's Basement)"", 'Coach parties welcome', 'Disabled access', 'Disabled toilet']",1498831127,,,The Dukes Head,[],"[{'name': 'Putney Bridge', 'distance': '0.4 miles'}, {'name': 'East Putney', 'distance': '0.7 miles'}, {'name': 'Parsons Green', 'distance': '1 mile'}]",,SW15 1JN,220,http://www.beerintheevening.com/pubs/s/22/220/Dukes_Head/Putney,
2022,"8, Lacy Rd, London, SW15 1NL",,,,"['Food served', 'Outside seating']",1498831127,,,The Coat and Badge,[],"[{'name': 'Putney Bridge', 'distance': '0.5 miles'}, {'name': 'East Putney', 'distance': '0.6 miles'}]",,SW15 1NL,664,http://www.beerintheevening.com/pubs/s/66/664/Coat_and_Badge/Putney,
2023,"231, Putney Bridge Rd, London, SW15 2PU",,,,"['Quiz night (Sundays at 9.)', 'Sky TV', 'Pool table (1)', 'Quiz machines (itbox multi)']",1498831128,,,The Cedar Tree,[],"[{'name': 'East Putney', 'distance': '0.3 miles'}, {'name': 'Putney Bridge', 'distance': '0.4 miles'}]",,SW15 2PU,708,http://www.beerintheevening.com/pubs/s/70/708/Cedar_Tree/Putney,
2024,"32 Waterman Street, London, SW15 1DD",,,,"['Table football', 'Food served', 'Sunday roast', 'Real ale']",1498831128,,,The Bricklayers Arms,[],"[{'name': 'Putney Bridge', 'distance': '0.4 miles'}, {'name': 'East Putney', 'distance': '0.6 miles'}]",,SW15 1DD,488,http://www.beerintheevening.com/pubs/s/48/488/Bricklayers_Arms/Putney,
2025,"408 Upper Richmond Road, London, SW15 6JP",,,,"['Food served', 'Real ale']",1498831128,,,The Captain Cook,[],[],,SW15 6JP,593,http://www.beerintheevening.com/pubs/s/59/593/Captain_Cook/Putney,
2026,"50-54 Putney High St, London, SW15 1SQ",,,,"['Table football', 'Food served (All day breakfast)', 'Sunday roast']",1498831128,,,Bar Coast,[],"[{'name': 'Putney Bridge', 'distance': '0.4 miles'}, {'name': 'East Putney', 'distance': '0.5 miles'}]",,SW15 1SQ,549,http://www.beerintheevening.com/pubs/s/54/549/Bar_Coast/Putney,
2027,"Brewhouse Street, Putney, London, SW15 2NP",,,,"['Food served', 'Sunday roast', 'Riverside location', 'Outside seating', 'Credit cards accepted']",1498831128,,,The Boathouse,[],"[{'name': 'Putney Bridge', 'distance': '0.3 miles'}, {'name': 'East Putney', 'distance': '0.5 miles'}, {'name': 'Parsons Green', 'distance': '0.9 miles'}]",,SW15 2NP,7539,http://www.beerintheevening.com/pubs/s/75/7539/Boathouse/Putney,
2028,"49 Regents Park Road, Primrose Hill, London, NW1 8XD",,,,"['Sky TV', 'Food served', 'Sunday roast', 'Function room for hire']",1498831128,,,The Queens,[],"[{'name': 'Chalk Farm', 'distance': '0.3 miles'}, {'name': 'Kentish Town West', 'distance': '0.7 miles'}, {'name': 'Camden Town', 'distance': '0.7 miles'}]",,NW1 8XD,1345,http://www.beerintheevening.com/pubs/s/13/1345/Queens/Primrose_Hill,
2029,"22 Chalcot Road, London, NW1 8LL",,,,"['Quiz night (Tuesday 9pm)', 'Live music (jazz Thursday 8-11pm', 'Sunday 2-4pm)', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating']",1498831129,,,The Princess of Wales,[],"[{'name': 'Chalk Farm', 'distance': '0.3 miles'}, {'name': 'Camden Town', 'distance': '0.5 miles'}, {'name': 'Kentish Town West', 'distance': '0.6 miles'}]",,NW1 8LL,4435,http://www.beerintheevening.com/pubs/s/44/4435/Princess_of_Wales/Primrose_Hill,
2030,"289 Upper Richmond Road, Putney, London, SW15 6SP",,,,"['Sky TV', 'Real ale', 'Outside seating', 'Wireless internet access (provided by The Cloud)']",1498831129,,,The Arab Boy,[],"[{'name': 'East Putney', 'distance': '0.8 miles'}, {'name': 'Putney Bridge', 'distance': '0.9 miles'}]",,SW15 6SP,578,http://www.beerintheevening.com/pubs/s/57/578/Arab_Boy/Putney,
2031,"150, Gloucester Avenue, London, NW1 8JA",,,,"['Sky TV', 'Big screen', 'Pool table', 'Fruit machines', 'Quiz machines', 'Food served']",1498831129,,,The Pembroke Castle,[],"[{'name': 'Chalk Farm', 'distance': '0.2 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}, {'name': 'Camden Town', 'distance': '0.6 miles'}]",,NW1 8JA,3144,http://www.beerintheevening.com/pubs/s/31/3144/Pembroke_Castle/Primrose_Hill,
2032,"90 Gloucester Avenue, Primrose Hill, London, NW1 8HX",,,,['Food served'],1498831129,,,The Lansdowne,[],"[{'name': 'Chalk Farm', 'distance': '0.2 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}, {'name': 'Camden Town', 'distance': '0.6 miles'}]",,NW1 8HX,3059,http://www.beerintheevening.com/pubs/s/30/3059/Lansdowne/Primrose_Hill,
2033,"Haverstock Hill, Hampstead, London, NW3 2BD",,19.0,5.3,['Food served'],1498831129,,,The Hill,[],"[{'name': 'Chalk Farm', 'distance': '0.3 miles'}, {'name': 'Belsize Park', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}]",,NW3 2BD,25285,http://www.beerintheevening.com/pubs/s/25/25285/Hill/Primrose_Hill,
2034,"11 Princess Road, London, NW1 8JR",,,,"['Quiz night', 'Food served', 'Outside seating', 'Smoking area']",1498831129,,,The Albert,[],"[{'name': 'Chalk Farm', 'distance': '0.4 miles'}, {'name': 'Camden Town', 'distance': '0.5 miles'}, {'name': 'Kentish Town West', 'distance': '0.6 miles'}]",,NW1 8JR,14313,http://www.beerintheevening.com/pubs/s/14/14313/Albert/Primrose_Hill,
2035,"65 Gloucester Avenue, Primrose Hill, London, NW1 8JH",,,,"['TV', 'Food served', 'Outside seating']",1498831129,,,The Engineer,[],"[{'name': 'Chalk Farm', 'distance': '0.3 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}]",,NW1 8JH,21245,http://www.beerintheevening.com/pubs/s/21/21245/Engineer/Primrose_Hill,
2036,"425 New Kings Road, Putney, London, SW6 4RN",Palace Riverside,,,"['Live music (Sunday nights)', 'Big screen', 'Outside seating']",1498831129,51.4691770386969,-0.209875582100387,The Larrik,[],"[{'name': 'Putney Bridge', 'distance': '0.1 miles'}, {'name': 'Parsons Green', 'distance': '0.6 miles'}, {'name': 'East Putney', 'distance': '0.8 miles'}]",Chelsea and Fulham,SW6 4RN,712,http://www.beerintheevening.com/pubs/s/71/712/Larrik/Putney_Bridge,
2037,"89 Walmer Terrace, Plumstead, London, SE18 7DZ",,,,[''],1498831129,,,The Lord Derby,[],[],,SE18 7DZ,32268,http://www.beerintheevening.com/pubs/s/32/32268/Lord_Derby/Plumstead,
2038,"Fulham High Street, London, SW6 3JJ",,,,"['Quiz night (Thursdays)', 'TV', 'Sky TV', 'Big screen', 'Food served', 'Real ale', 'Outside seating']",1498831130,,,The Golden Lion,[],"[{'name': 'Putney Bridge', 'distance': '0.1 miles'}, {'name': 'Parsons Green', 'distance': '0.6 miles'}, {'name': 'East Putney', 'distance': '0.8 miles'}]",,SW6 3JJ,301,http://www.beerintheevening.com/pubs/s/30/301/Golden_Lion/Putney_Bridge,
2039,"46-48 Putney High Street, Putney, London, London, SW15 1SQ",,,,"['TV (Showing all sports)', 'Sky TV (Showing all sports)', 'Big screen (Showing all sports)', 'Fruit machines', 'Quiz machines', 'Food served (Everyday 11am - 10pm (Sunday 12 noon - 9pm))', 'Sunday roast', 'Real ale (Kept brilliantly and award-winning)', 'Brews own beer (Only 4.2 miles away!)', 'Cocktails (Whatever you want', ""we'll make it!)"", 'Children allowed', 'Late licence (Until midnight Friday and Saturday)', 'Credit cards accepted', 'Cash machine', ""Function room for hire (Just give us a call on 0208 780 5437. It's free to hire!)"", 'Wireless internet access (Free of charge)', 'Air conditioning', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']",1498831130,,,The Whistle and Flute,[],"[{'name': 'Putney Bridge', 'distance': '0.4 miles'}, {'name': 'East Putney', 'distance': '0.5 miles'}]",,SW15 1SQ,219,http://www.beerintheevening.com/pubs/s/21/219/Whistle_and_Flute/Putney,http://www.thewhistleandflute.co.uk
2040,"14, Putney High St, London, SW15 1SL",,39.0,1.8,[''],1498831130,,,Walkabout,[],"[{'name': 'Putney Bridge', 'distance': '0.3 miles'}, {'name': 'East Putney', 'distance': '0.6 miles'}, {'name': 'Parsons Green', 'distance': '0.9 miles'}]",,SW15 1SL,29303,http://www.beerintheevening.com/pubs/s/29/29303/Walkabout/Putney,
2041,"122 Putney High St, London, SW15 1RG",,,,"['Quiz night (Music quiz on Sundays)', 'TV', 'Big screen', 'Quiz machines (South Park)', 'Food served', 'Wireless internet access (provided by The Cloud)']",1498831130,,,The Spotted Horse,[],"[{'name': 'East Putney', 'distance': '0.4 miles'}, {'name': 'Putney Bridge', 'distance': '0.5 miles'}]",,SW15 1RG,299,http://www.beerintheevening.com/pubs/s/29/299/Spotted_Horse/Putney,
2042,"89 Fulham High St, London, SW6 3JS",,,,"['Live music (Jazz on Sundays)', 'TV', 'Sky TV', 'Food served', 'Real ale', 'Outside seating']",1498831130,,,The Eight Bells,[],"[{'name': 'Putney Bridge', 'distance': '0.1 miles'}, {'name': 'Parsons Green', 'distance': '0.7 miles'}, {'name': 'East Putney', 'distance': '0.7 miles'}]",,SW6 3JS,109,http://www.beerintheevening.com/pubs/s/10/109/Eight_Bells/Putney_Bridge,
2043,"4 Lower Richmond Road, London, SW15 1JN",,35.0,4.5,['Food served'],1498831130,,,Star and Garter,[],"[{'name': 'Putney Bridge', 'distance': '0.4 miles'}, {'name': 'East Putney', 'distance': '0.7 miles'}, {'name': 'Parsons Green', 'distance': '1 mile'}]",,SW15 1JN,1726,http://www.beerintheevening.com/pubs/s/17/1726/Star_and_Garter/Putney,
2044,"237, Lower Richmond, London, SW15 1HJ",,,,[''],1498831130,,,The Spencer Arms,[],[],,SW15 1HJ,1472,http://www.beerintheevening.com/pubs/s/14/1472/Spencer_Arms/Putney,
2045,"146-148 Putney High Street, London, SW15 1RR",,,,['Live music (Jazz singer on Thursdays)'],1498831130,,,The Slug and Lettuce,[],"[{'name': 'East Putney', 'distance': '0.4 miles'}, {'name': 'Putney Bridge', 'distance': '0.6 miles'}]",,SW15 1RR,878,http://www.beerintheevening.com/pubs/s/87/878/Slug_and_Lettuce/Putney,
2046,"Brewhouse Street, London, SW15 2NS",,,,[''],1498831131,,,The Rocket,[],"[{'name': 'Putney Bridge', 'distance': '0.3 miles'}, {'name': 'East Putney', 'distance': '0.5 miles'}, {'name': 'Parsons Green', 'distance': '1 mile'}]",,SW15 2NS,3620,http://www.beerintheevening.com/pubs/s/36/3620/Rocket_/Putney,
2047,"202 Upper Richmond Road, London, SW15 6TD",,,,"['Fruit machines', 'Quiz machines (Hangman)', 'Food served', 'Real ale']",1498831131,,,The Railway,[],"[{'name': 'East Putney', 'distance': '0.4 miles'}, {'name': 'Putney Bridge', 'distance': '0.7 miles'}]",,SW15 6TD,32,http://www.beerintheevening.com/pubs/show.shtml/32/Railway/Putney,
2048,"22 Charlwood Road, Putney, London, SW15 1PW",,3.0,4.0,[''],1498831131,,,The Quill,[],"[{'name': 'East Putney', 'distance': '0.6 miles'}, {'name': 'Putney Bridge', 'distance': '0.6 miles'}]",,SW15 1PW,8497,http://www.beerintheevening.com/pubs/s/84/8497/Quill/Putney,
2049,"160 Putney High St, London, SW15 1RS",,,,"['Sky TV', 'Pool table']",1498831131,,,The Pied Piper,[],"[{'name': 'East Putney', 'distance': '0.3 miles'}, {'name': 'Putney Bridge', 'distance': '0.6 miles'}]",,SW15 1RS,300,http://www.beerintheevening.com/pubs/s/30/300/Pied_Piper/Putney,
2050,"138 Upper Richmond Road, Putney, London, SW15 2SP",,28.0,6.1,"['Quiz night (sunday nights)', 'TV', 'Food served', 'Sunday roast', 'Gluten free meals available', 'Real ale', 'Brews own beer', 'Cocktails', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Credit cards accepted', 'Smoking area', 'Air conditioning']",1498831131,,,Prince Of Wales,[],"[{'name': 'East Putney', 'distance': '0.1 miles'}, {'name': 'Putney Bridge', 'distance': '0.6 miles'}]",,SW15 2SP,31871,http://www.beerintheevening.com/pubs/s/31/31871/Prince_Of_Wales/Putney,
2051,"231, Putney Bridge Road, Putney, London, SW15 2PU",,,,[''],1498831131,,,The Normanby,[],"[{'name': 'East Putney', 'distance': '0.3 miles'}, {'name': 'Putney Bridge', 'distance': '0.4 miles'}]",,SW15 2PU,33717,http://www.beerintheevening.com/pubs/s/33/33717/Normanby/Putney,
2052,"30, Putney High St, Putney, London, SW15 1SQ",,8.0,5.1,['Food served'],1498831131,,,Louhannah Bar and Restaurant,[],"[{'name': 'Putney Bridge', 'distance': '0.4 miles'}, {'name': 'East Putney', 'distance': '0.5 miles'}]",,SW15 1SQ,16820,http://www.beerintheevening.com/pubs/s/16/16820/Louhannah_Bar_and_Restaurant/Putney,
2053,"61-63, Lacey Rd, London, SW15 1NT",,81.0,5.6,"['Food served', 'Sunday roast', 'Real ale', 'Outside seating']",1498831132,,,The Jolly Gardners,[],"[{'name': 'Putney Bridge', 'distance': '0.5 miles'}, {'name': 'East Putney', 'distance': '0.6 miles'}]",,SW15 1NT,5285,http://www.beerintheevening.com/pubs/s/52/5285/Jolly_Gardners/Putney,
2054,"160 Putney High Street, Putney, London, SW15 1RS",,13.0,6.6,['Food served'],1498831132,,,Lost and Co,[],"[{'name': 'East Putney', 'distance': '0.3 miles'}, {'name': 'Putney Bridge', 'distance': '0.6 miles'}]",,SW15 1RS,31381,http://www.beerintheevening.com/pubs/s/31/31381/Lost_and_Co/Putney,
2055,"14, Putney High St, London, SW15 1SL",,14.0,5.3,['Food served'],1498831132,,,The Litten Tree,[],"[{'name': 'Putney Bridge', 'distance': '0.3 miles'}, {'name': 'East Putney', 'distance': '0.6 miles'}, {'name': 'Parsons Green', 'distance': '0.9 miles'}]",,SW15 1SL,2465,http://www.beerintheevening.com/pubs/s/24/2465/Litten_Tree/Putney,
2056,"22, Putney High St, London, SW15 1SL",,22.0,4.8,['Food served'],1498831132,,,The Idle Hour,[],"[{'name': 'Putney Bridge', 'distance': '0.3 miles'}, {'name': 'East Putney', 'distance': '0.6 miles'}, {'name': 'Parsons Green', 'distance': '0.9 miles'}]",,SW15 1SL,14566,http://www.beerintheevening.com/pubs/s/14/14566/Idle_Hour/Putney,
2057,"5 Hill Street, Richmond Upon Thames, London, TW9 1SX",,,,[''],1498831132,,,Brouge,[],[],,TW9 1SX,35129,http://www.beerintheevening.com/pubs/s/35/35129/Brouge_Bistro_and_Belgian_Beer_Cellar/Richmond_Upon_Thames,
2058,"2 Duke Street, Richmond, London, TW9 1HP",,,,[''],1498831132,,,The Duke,[],[],,TW9 1HP,33310,http://www.beerintheevening.com/pubs/s/33/33310/Duke/Richmond,
2059,"68 Regent Street, London, W1B 5EL",,,,[''],1498831132,,,Paper Club,[],"[{'name': 'Piccadilly Circus', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.4 miles'}, {'name': 'Green Park', 'distance': '0.4 miles'}]",,W1B 5EL,32042,http://www.beerintheevening.com/pubs/s/32/32042/Paper_Club/Regent_Street,
2060,"30-32 Albany Street, London, NW1 4EA",,,,"['Food served', 'Outside seating']",1498831132,,,The Queens Head and Artichoke,[],"[{'name': 'Great Portland Street', 'distance': '0.2 miles'}, {'name': ""Regent's Park"", 'distance': '0.2 miles'}, {'name': 'Warren Street', 'distance': '0.3 miles'}]",,NW1 4EA,5481,http://www.beerintheevening.com/pubs/s/54/5481/Queens_Head_and_Artichoke/Regents_Park,
2061,"72 Regent Street, London, W1B 5RE",,,,"['Sky TV', 'Food served']",1498831132,,,Cheers,[],"[{'name': 'Piccadilly Circus', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.4 miles'}, {'name': 'Green Park', 'distance': '0.4 miles'}]",,W1B 5RE,3102,http://www.beerintheevening.com/pubs/s/31/3102/Cheers/Regent_Street,
2062,"289 Regent Street, Regent Street, London, W1B 2HJ",,,,"['Food served', 'Real ale']",1498831132,,,All Bar One,[],"[{'name': 'Oxford Circus', 'distance': '0.1 miles'}, {'name': 'Bond Street', 'distance': '0.4 miles'}, {'name': 'Goodge Street', 'distance': '0.5 miles'}]",,W1B 2HJ,655,http://www.beerintheevening.com/pubs/s/65/655/All_Bar_One/Regent_Street,
2063,"32 Coombe La, Raynes Park, London, SW20 0LA",Raynes Park,,,"['TV', 'Sky TV', 'Big screen', 'Pool table', 'Fruit machines', 'Quiz machines (Millionaire)', 'Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831133,51.4096710948239,-0.23103747631534,The Raynes Park Tavern,[],[],Wimbledon,SW20 0LA,153,http://www.beerintheevening.com/pubs/s/15/153/Raynes_Park_Tavern/Raynes_Park,
2064,"641 Kingston Rd, Raynes Park, London, SW20 8SA",,,,"['TV', 'Sky TV', 'Pool table (1)']",1498831133,,,The Junction Tavern,[],[],,SW20 8SA,411,http://www.beerintheevening.com/pubs/s/41/411/Junction_Tavern/Raynes_Park,
2065,"100-102 Coombe Lane, Raynes Park, London, SW20 0AY",,,,[''],1498831133,,,The Cavern,[],[],,SW20 0AY,154,http://www.beerintheevening.com/pubs/s/15/154/Cavern/Raynes_Park,
2066,"8-12 Coombe Lane, Raynes Park, London, SW20 8ND",,44.0,6.1,[''],1498831134,,,The Edward Rayne,[],[],,SW20 8ND,31399,http://www.beerintheevening.com/pubs/s/31/31399/Edward_Rayne/Raynes_Park,
2067,"243 Goldhawk Road, Ravenscourt Park, London, W12 8EU",,,,[''],1498831134,,,The Mulberry,[],"[{'name': 'Ravenscourt Park', 'distance': '0.4 miles'}, {'name': 'Stamford Brook', 'distance': '0.5 miles'}, {'name': 'Goldhawk Road', 'distance': '0.6 miles'}]",,W12 8EU,37059,http://www.beerintheevening.com/pubs/s/37/37059/Mulberry/Ravenscourt_Park,
2068,"243 Goldhawk Road, Ravenscourt Park, London, W12 8EU",,,,"['Big screen', 'Table football', 'Food served', 'Cocktails', 'Outside seating', 'Late licence', 'Credit cards accepted', 'Smoking area', 'Wireless internet access', 'Air conditioning']",1498831134,,,Grand Union,[],"[{'name': 'Ravenscourt Park', 'distance': '0.4 miles'}, {'name': 'Stamford Brook', 'distance': '0.5 miles'}, {'name': 'Goldhawk Road', 'distance': '0.6 miles'}]",,W12 8EU,39343,http://www.beerintheevening.com/pubs/s/39/39343/Grand_Union/Ravenscourt_Park,http://www.grandunionbars.com
2069,"351 Rotherhithe Street, Rotherhithe, London, SE16 5LJ",,9.0,4.0,"['Live music (Every Friday & Saturday)', 'Sky TV', 'Big screen', 'Pool table (Two Pooltables)', 'Dartboard', 'Food served (Traditional South African menu)', 'Cocktails', 'Outside seating', 'Dogs allowed', 'Late licence (11:30 Su-Thurs & 01:30 Fri/Sat)', 'Credit cards accepted', 'Function room for hire', 'Wireless internet access', 'Air conditioning']",1498831134,,,The Orange Bull,[],"[{'name': 'Canada Water', 'distance': '0.7 miles'}, {'name': 'Surrey Quays', 'distance': '0.7 miles'}, {'name': 'Canary Wharf', 'distance': '0.8 miles'}]",,SE16 5LJ,30635,http://www.beerintheevening.com/pubs/s/30/30635/Orange_Bull/Rotherhithe,
2070,"163, Rotherhithe St, London, SE16 5QU",,,,[''],1498831134,,,Old Salt Quay,[],"[{'name': 'Rotherithe', 'distance': '0.3 miles'}, {'name': 'Rotherhithe', 'distance': '0.3 miles'}, {'name': 'Wapping', 'distance': '0.3 miles'}]",,SE16 5QU,32389,http://www.beerintheevening.com/pubs/s/32/32389/Old_Salt_Quay/Rotherhithe,
2071,"39/47 St. Marychurch Street, London, SE16 4JE",,18.0,7.1,['TV'],1498831135,,,The Ship,[],"[{'name': 'Rotherithe', 'distance': '0.1 miles'}, {'name': 'Rotherhithe', 'distance': '0.1 miles'}, {'name': 'Canada Water', 'distance': '0.2 miles'}]",,SE16 4JE,11716,http://www.beerintheevening.com/pubs/s/11/11716/Ship/Rotherhithe,
2072,"117 Rotherhithe Street, London, SE16 4NF",,73.0,5.7,['Food served'],1498831135,,,The Mayflower,[],"[{'name': 'Rotherithe', 'distance': '0.1 miles'}, {'name': 'Rotherhithe', 'distance': '0.1 miles'}, {'name': 'Wapping', 'distance': '0.2 miles'}]",,SE16 4NF,3980,http://www.beerintheevening.com/pubs/s/39/3980/Mayflower/Rotherhithe,
2073,"347 Rotherhithe Street, Rotherhithe, London, SE16 5EF",,,,[''],1498831135,,,The Compass,[],"[{'name': 'Rotherithe', 'distance': '0.7 miles'}, {'name': 'Rotherhithe', 'distance': '0.7 miles'}, {'name': 'Wapping', 'distance': '0.7 miles'}]",,SE16 5EF,42154,http://www.beerintheevening.com/pubs/s/42/42154/Compass/Rotherhithe,
2074,"86, Neptune St, Bermondsey, London, SE16 7AT",,2.0,6.0,[''],1498831135,,,The Cock and Monkey,[],"[{'name': 'Canada Water', 'distance': '0.1 miles'}, {'name': 'Rotherithe', 'distance': '0.2 miles'}, {'name': 'Rotherhithe', 'distance': '0.2 miles'}]",,SE16 7AT,1380,http://www.beerintheevening.com/pubs/s/13/1380/Cock_and_Monkey/Rotherhithe,
2075,"214 Lower Road, Deptford, London, SE8 5DJ",Rotherhithe,5.0,6.2,"['Sky TV', 'Jukebox', 'Pool table', 'Fruit machines', 'Outside seating']",1498831135,51.490792317815,-0.0436598959986899,The Farriers Arms,[],"[{'name': 'Surrey Quays', 'distance': '0.3 miles'}, {'name': 'Canada Water', 'distance': '0.6 miles'}, {'name': 'Rotherithe', 'distance': '0.9 miles'}]",Bermondsey and Old Southwark,SE8 5DJ,21238,http://www.beerintheevening.com/pubs/s/21/21238/Farriers_Arms/Rotherhithe,
2076,"346-352 Rotherhithe Street, Rotherhithe, London, SE16 5EF",,,,[''],1498831135,,,Deal Porter,[],"[{'name': 'Rotherithe', 'distance': '0.7 miles'}, {'name': 'Rotherhithe', 'distance': '0.7 miles'}, {'name': 'Wapping', 'distance': '0.7 miles'}]",,SE16 5EF,32747,http://www.beerintheevening.com/pubs/s/32/32747/Deal_Porter/Rotherhithe,
